Id,MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,MSZoning_0,MSZoning_1,MSZoning_2,MSZoning_3,MSZoning_4,Street_0,Street_1,Alley_0,Alley_1,Alley_2,LandContour_0,LandContour_1,LandContour_2,LandContour_3,LotConfig_0,LotConfig_1,LotConfig_2,LotConfig_3,LotConfig_4,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Neighborhood_6,Neighborhood_7,Neighborhood_8,Neighborhood_9,Neighborhood_10,Neighborhood_11,Neighborhood_12,Neighborhood_13,Neighborhood_14,Neighborhood_15,Neighborhood_16,Neighborhood_17,Neighborhood_18,Neighborhood_19,Neighborhood_20,Neighborhood_21,Neighborhood_22,Neighborhood_23,Neighborhood_24,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition2_0,Condition2_1,Condition2_2,Condition2_3,Condition2_4,Condition2_5,Condition2_6,Condition2_7,BldgType_0,BldgType_1,BldgType_2,BldgType_3,BldgType_4,HouseStyle_0,HouseStyle_1,HouseStyle_2,HouseStyle_3,HouseStyle_4,HouseStyle_5,HouseStyle_6,HouseStyle_7,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofStyle_3,RoofStyle_4,RoofStyle_5,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,RoofMatl_4,RoofMatl_5,RoofMatl_6,RoofMatl_7,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior1st_5,Exterior1st_6,Exterior1st_7,Exterior1st_8,Exterior1st_9,Exterior1st_10,Exterior1st_11,Exterior1st_12,Exterior1st_13,Exterior1st_14,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,Exterior2nd_5,Exterior2nd_6,Exterior2nd_7,Exterior2nd_8,Exterior2nd_9,Exterior2nd_10,Exterior2nd_11,Exterior2nd_12,Exterior2nd_13,Exterior2nd_14,Exterior2nd_15,MasVnrType_0,MasVnrType_1,MasVnrType_2,MasVnrType_3,Foundation_0,Foundation_1,Foundation_2,Foundation_3,Foundation_4,Foundation_5,Heating_0,Heating_1,CentralAir_0,CentralAir_1,GarageType_0,GarageType_1,GarageType_2,GarageType_3,GarageType_4,GarageType_5,GarageType_6,MiscFeature_0,MiscFeature_1,MiscFeature_2,MiscFeature_3,MiscFeature_4,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleType_4,SaleType_5,SaleType_6,SaleType_7,SaleType_8,SaleCondition_0,SaleCondition_1,SaleCondition_2,SaleCondition_3,SaleCondition_4,SaleCondition_5,Remodeled,NewHouse,OverallSF,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual
113,4.110873864173311,4.356708826689592,9.20693457884135,0,0,0,7,5,2007,2007,5.3981627015177525,0,0,2,0,3,0,6.892641641172089,0,0.0,5.638354669333745,7.142827401161621,0,0,7.254884810077338,0.0,7.89989532313973,1.0,0.0,2,1,4,0.6931471805599453,2,0,1,2,2007.0,2,3.0,0,0,0,4.795790545596741,5.220355825078324,0.0,0.0,5.1298987149230735,0.0,0,0,0.0,10,2007,12.858319703517948,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,14.397712211238959,3,2,0,0,0,1,0,1,0,0,0,0,1,0,0
114,3.044522437723423,4.2626798770413155,9.952325334619427,0,0,0,6,5,1953,1953,5.220355825078324,1,1,0,0,2,1,3.58351893845611,4,6.76849321164863,6.80903930604298,7.501082124259871,2,0,0.0,0.0,7.723120092266331,1.0,0.0,2,0,3,0.6931471805599453,0,0,2,2,1953.0,1,2.0,0,0,0,5.117993812416755,4.795790545596741,5.262690188904886,0.0,0.0,0.0,0,1,0.0,10,2007,12.287652632522597,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,7.501082124259871,2,2,0,0,0,1,0,0,1,1,2,0,0,1,1
115,4.2626798770413155,4.127134385045092,8.890135107818843,1,0,1,6,8,1945,2002,0.0,1,0,1,0,0,1,6.652863029353347,5,5.017279836814924,4.653960350157523,6.9363427358340495,0,0,6.785587645007929,0.0,7.749753406274437,1.0,0.0,2,1,3,0.6931471805599453,0,0,1,1,1945.0,1,1.0,0,0,0,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0,1,0.0,7,2007,12.46651198158808,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,13.721930380841979,2,3,0,0,0,1,0,0,0,1,2,0,1,0,1
116,5.081404364984463,3.5553480614894135,8.080546965824498,0,0,0,6,5,1999,1999,7.029972911706386,1,0,0,0,0,0,6.040254711277414,0,0.0,5.739792912179234,6.593044534142437,1,0,6.593044534142437,0.0,7.285506548522785,0.0,0.0,2,1,2,0.6931471805599453,1,0,1,3,1999.0,1,2.0,0,0,0,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,12.078239274020289,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,13.186089068284874,2,2,0,0,0,1,0,1,1,0,0,0,0,0,1
117,3.044522437723423,4.290459441148391,9.360224821513475,0,0,0,5,5,1962,1962,4.762173934797756,1,0,1,0,0,6,5.14166355650266,1,6.508769136971682,5.53338948872752,6.996681488176539,2,0,0.0,0.0,6.996681488176539,0.0,0.6931471805599453,1,0,3,0.6931471805599453,1,0,1,5,1962.0,1,1.0,0,0,0,0.0,3.044522437723423,4.976733742420574,0.0,0.0,0.0,0,0,0.0,9,2009,11.842229212112828,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.996681488176539,2,2,0,0,0,2,0,1,1,2,1,0,1,0,1
118,3.044522437723423,4.31748811353631,9.052164937010307,0,0,0,5,5,2006,2007,0.0,1,0,0,0,0,2,0.0,0,0.0,7.026426808699636,7.026426808699636,1,0,0.0,0.0,7.026426808699636,0.0,0.0,1,1,2,0.6931471805599453,1,0,0,0,2007.0,1,2.0,0,0,0,4.394449154672439,4.174387269895637,0.0,0.0,0.0,0.0,0,0,0.0,4,2007,11.951180395901384,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,7.026426808699636,2,2,0,0,0,0,0,1,1,1,0,0,0,0,1
119,4.110873864173311,4.51085950651685,9.423595190540022,0,0,0,7,5,1990,1990,0.0,1,0,0,0,2,0,7.293697720601438,0,0.0,5.318119993844216,7.422971251049421,1,0,7.329093736246592,0.0,8.078067881815437,1.0,0.0,3,0,5,0.6931471805599453,0,0,2,1,1990.0,1,3.0,0,0,0,5.908082938168931,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2010,12.676076274775909,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,14.752064987296013,3,2,0,0,0,1,0,0,1,0,0,0,0,0,1
120,4.110873864173311,4.189654742026425,9.043340831280013,0,0,0,6,5,2005,2006,0.0,0,0,0,0,0,2,0.0,0,0.0,6.591673732008658,6.591673732008658,0,0,6.591673732008658,0.0,7.284134806195205,0.0,0.0,2,1,3,0.6931471805599453,0,0,1,2,2005.0,2,2.0,0,0,0,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,12.007560729337492,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,13.183347464017316,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0
121,4.394449154672439,4.400603020246817,9.973666387157374,1,0,2,6,5,1969,1969,0.0,1,0,1,0,1,1,6.844815479208263,0,0.0,0.0,6.844815479208263,0,0,0.0,0.0,6.8966943316227125,1.0,0.0,1,0,1,0.6931471805599453,1,0,2,1,1969.0,1,2.0,0,0,0,0.0,4.875197323201151,0.0,4.875197323201151,0.0,0.0,0,0,0.0,10,2006,12.100712129872347,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.844815479208263,2,2,0,0,0,1,0,1,0,1,0,0,1,0,1
122,3.9318256327243257,3.9318256327243257,8.709630081951286,0,0,0,4,5,1939,1950,0.0,1,0,1,0,0,2,0.0,0,0.0,6.597145701886651,6.597145701886651,1,0,5.863631175598097,0.0,7.024649030453636,0.0,0.0,1,0,3,0.6931471805599453,1,0,0,0,1979.0,1,1.0,0,0,2,0.0,0.0,4.948759890378168,0.0,0.0,0.0,0,1,0.0,6,2007,11.512925464970229,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,12.460776877484747,2,2,0,0,0,0,0,1,1,1,0,0,1,0,1
123,3.044522437723423,4.330733340286331,9.155356063643422,0,0,0,6,7,1958,1958,4.912654885736052,1,1,1,0,0,4,6.3473892096560105,0,0.0,6.236369590203704,6.985641817639208,1,0,0.0,0.0,6.985641817639208,0.0,0.0,1,0,3,0.6931471805599453,1,0,0,0,1958.0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,4.875197323201151,0.0,0,0,0.0,6,2008,11.820410164718188,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.985641817639208,2,3,0,0,0,0,0,1,1,2,0,0,1,1,1
124,4.795790545596741,4.02535169073515,8.973731569708402,0,0,0,6,5,1993,1993,0.0,0,0,0,0,0,0,5.707110264748875,0,0.0,6.802394763324311,7.090076835776092,0,0,0.0,0.0,7.090076835776092,0.0,0.0,2,0,2,0.6931471805599453,0,0,0,0,1993.0,0,2.0,0,0,0,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,0,0,0.0,3,2008,11.94405831982697,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,7.090076835776092,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3.044522437723423,3.8918202981106265,9.743553514619803,1,0,0,6,5,1979,1998,0.0,1,1,0,3,0,2,0.0,0,0.0,7.217443431696533,7.217443431696533,2,0,0.0,0.0,7.369600720526409,0.0,0.0,2,0,3,0.6931471805599453,1,0,1,1,1979.0,1,2.0,0,0,0,5.262690188904886,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,2009,12.106252310247962,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,7.217443431696533,2,2,0,0,0,1,0,1,1,1,0,1,0,1,1
126,5.25227342804663,4.110873864173311,8.821879862683842,0,0,0,6,8,1935,1982,0.0,1,2,1,0,3,0,6.19644412779452,0,0.0,3.4339872044851463,6.255750041753367,1,0,0.0,5.459585514144159,6.626717749249025,1.0,0.0,1,0,2,0.6931471805599453,1,0,0,0,1935.0,3,0.0,3,2,1,3.9889840465642745,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2006,11.344506813345266,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,6.255750041753367,2,3,0,1,1,0,0,1,1,0,0,0,1,1,1
127,4.795790545596741,3.2188758248682006,8.502891406705377,1,0,0,6,5,1976,1976,0.0,1,0,0,0,0,1,4.795790545596741,0,0.0,6.8658910748834385,6.983789965258135,2,0,0.0,0.0,6.8658910748834385,0.0,0.0,2,0,2,0.6931471805599453,1,0,1,1,1977.0,0,2.0,0,0,0,0.0,5.327876168789581,0.0,0.0,0.0,0.0,0,0,0.0,2,2007,11.759785542901755,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,6.983789965258135,2,2,0,0,0,1,0,1,1,1,0,0,0,0,1
128,3.828641396489095,4.02535169073515,8.386856689688234,1,0,0,5,7,1930,1950,0.0,1,1,1,0,0,6,4.762173934797756,0,0.0,6.322565239927284,6.511745329644728,0,0,0.0,0.0,6.734591659972948,0.0,0.0,1,0,3,0.6931471805599453,1,0,1,1,1930.0,3,0.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,2007,11.37366339763672,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,6.511745329644728,2,3,0,1,1,1,0,1,0,2,0,0,1,1,1
129,4.110873864173311,4.248495242049359,8.934718614016768,0,0,0,6,5,1966,1966,5.58724865840025,1,0,1,0,0,4,6.240275845170769,0,0.0,5.003946305945459,6.493753839851686,2,0,6.535241271013659,0.0,7.207118856207756,0.0,0.0,1,1,3,0.6931471805599453,1,0,1,3,1966.0,0,2.0,0,0,0,5.241747015059643,4.6913478822291435,0.0,0.0,0.0,0.0,0,0,0.0,7,2006,11.951180395901384,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,13.028995110865345,2,2,0,0,0,1,0,1,1,2,0,0,1,0,1
130,3.044522437723423,4.248495242049359,9.102086786535928,0,0,0,5,7,1958,1991,4.454347296253507,1,0,1,0,0,3,6.342121418721152,1,3.367295829986474,6.025865973825314,6.9167150203536085,2,2,0.0,0.0,6.960347729101308,0.0,0.6931471805599453,1,1,3,0.6931471805599453,2,0,0,0,1998.0,0,2.0,0,0,0,0.0,4.394449154672439,0.0,5.198497031265826,0.0,0.0,0,4,0.0,7,2006,11.918390573078392,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0.0,6.9167150203536085,2,3,0,0,0,0,0,1,1,1,1,0,1,0,1
131,4.110873864173311,4.48863636973214,9.561067663645012,0,0,0,7,6,1966,1966,5.736572297479192,1,0,1,0,0,3,6.100318952020064,0,0.0,6.173786103901937,6.829793737512425,0,0,6.848005274576363,0.0,7.67693714581808,0.0,0.0,2,1,4,0.6931471805599453,0,0,2,2,1966.0,2,2.0,0,0,0,4.663439094112067,4.204692619390966,0.0,0.0,0.0,0.0,0,3,0.0,5,2006,12.328290278254423,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,13.677799012088787,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1
132,4.110873864173311,4.174387269895637,9.411238314343073,1,0,0,6,5,2000,2000,3.713572066704308,0,0,0,0,0,0,6.54534966033442,0,0.0,5.697093486505405,6.900730664045173,0,0,6.940222469119639,0.0,7.628031126930335,1.0,0.0,2,1,3,0.6931471805599453,0,0,1,1,2000.0,0,2.0,0,0,0,3.2188758248682006,3.8918202981106265,0.0,0.0,0.0,0.0,0,0,0.0,7,2009,12.404923504275338,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,13.840953133164811,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
133,3.044522437723423,4.330733340286331,8.907747686788648,0,0,0,5,6,1959,2002,0.0,1,0,1,0,0,3,6.0063531596017325,0,0.0,6.490723534502507,6.96979066990159,1,0,0.0,0.0,7.191429330036379,1.0,0.0,1,0,3,0.6931471805599453,0,0,0,0,1974.0,1,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,11.923378114589433,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,6.96979066990159,2,2,0,0,0,0,0,0,1,1,0,0,1,0,1
